X,Y
-117.629529,33.620291
-117.629529,33.620291
-117.629529,33.620291
-117.629529,33.620291
-117.629529,33.620291
-117.629529,33.620291
-117.629529,33.620291
-117.656521,33.587021
-117.656521,33.587021
-117.656521,33.587021
-117.656521,33.587021
-117.656521,33.587021
-117.656521,33.587021
-117.656521,33.587021
-117.656521,33.587021
-117.656521,33.587021
-117.666721,33.584017
-117.666721,33.584017
-117.666721,33.584017
-117.666721,33.584017
-117.666721,33.584017
-117.666721,33.584017
-117.666721,33.584017
-117.666721,33.584017
-117.666721,33.584017
-117.655278,33.640466
-117.655278,33.640466
-117.655278,33.640466
-117.655278,33.640466
-117.655278,33.640466
-117.655278,33.640466
-117.655278,33.640466
-117.655278,33.640466
-117.655278,33.640466
-117.628949,33.664591
-117.628949,33.664591
-117.628949,33.664591
-117.628949,33.664591
-117.628949,33.664591
-117.628949,33.664591
-117.628949,33.664591
-117.628949,33.664591
-117.628949,33.664591
-117.632877,33.631413
-117.632877,33.631413
-117.632877,33.631413
-117.632877,33.631413
-117.632877,33.631413
-117.632877,33.631413
-117.632877,33.631413
-117.632877,33.631413
-117.632877,33.631413
-117.657066,33.582059
-117.657066,33.582059
-117.657066,33.582059
-117.657066,33.582059
-117.657066,33.582059
-117.657066,33.582059
-117.657066,33.582059
-117.657066,33.582059
-117.657066,33.582059
-117.637505,33.632961
-117.637505,33.632961
-117.637505,33.632961
-117.637505,33.632961
-117.637505,33.632961
-117.637505,33.632961
-117.637505,33.632961
-117.637505,33.632961
-117.637505,33.632961
-117.656942,33.627045
-117.656942,33.627045
-117.656942,33.627045
-117.656942,33.627045
-117.656942,33.627045
-117.656942,33.627045
-117.656942,33.627045
-117.656942,33.627045
-117.656942,33.627045
-117.657057,33.582533
-117.657057,33.582533
-117.657057,33.582533
-117.657057,33.582533
-117.657057,33.582533
-117.657057,33.582533
-117.657057,33.582533
-117.657057,33.582533
-117.657057,33.582533
-117.642983,33.590617
-117.642983,33.590617
-117.642983,33.590617
-117.642983,33.590617
-117.642983,33.590617
-117.642983,33.590617
-117.642983,33.590617
-117.642983,33.590617
-117.642983,33.590617
-117.635112,33.638124
-117.635112,33.638124
-117.635112,33.638124
-117.635112,33.638124
-117.635112,33.638124
-117.635112,33.638124
-117.635112,33.638124
-117.635112,33.638124
-117.635112,33.638124
-117.658388,33.577717
-117.658388,33.577717
-117.658388,33.577717
-117.658388,33.577717
-117.658388,33.577717
-117.658388,33.577717
-117.658388,33.577717
-117.658388,33.577717
-117.658388,33.577717
-117.643153,33.581191
-117.643153,33.581191
-117.643153,33.581191
-117.643153,33.581191
-117.643153,33.581191
-117.643153,33.581191
-117.643153,33.581191
-117.643153,33.581191
-117.643153,33.581191
-117.629618,33.626433
-117.629618,33.626433
-117.629618,33.626433
-117.629618,33.626433
-117.629618,33.626433
-117.629618,33.626433
-117.629618,33.626433
-117.629618,33.626433
-117.629618,33.626433
-117.661118,33.599587
-117.661118,33.599587
-117.661118,33.599587
-117.661118,33.599587
-117.661118,33.599587
-117.661118,33.599587
-117.661118,33.599587
-117.661118,33.599587
-117.661118,33.599587
-117.660519,33.642172
-117.660519,33.642172
-117.660519,33.642172
-117.660519,33.642172
-117.660519,33.642172
-117.660519,33.642172
-117.660519,33.642172
-117.660519,33.642172
-117.660519,33.642172
-117.629918,33.626856
-117.629918,33.626856
-117.629918,33.626856
-117.629918,33.626856
-117.629918,33.626856
-117.629918,33.626856
-117.629918,33.626856
-117.629918,33.626856
-117.629918,33.626856
-117.629831,33.626716
-117.629831,33.626716
-117.629831,33.626716
-117.629831,33.626716
-117.629831,33.626716
-117.629831,33.626716
-117.629831,33.626716
-117.629831,33.626716
-117.629831,33.626716
-117.641762,33.589898
-117.641762,33.589898
-117.641762,33.589898
-117.641762,33.589898
-117.641762,33.589898
-117.641762,33.589898
-117.641762,33.589898
-117.641762,33.589898
-117.641762,33.589898
-117.682072,33.604489
-117.682072,33.604489
-117.682072,33.604489
-117.682072,33.604489
-117.682072,33.604489
-117.682072,33.604489
-117.682072,33.604489
-117.682072,33.604489
-117.682072,33.604489
-117.670328,33.585786
-117.670328,33.585786
-117.670328,33.585786
-117.670328,33.585786
-117.670328,33.585786
-117.670328,33.585786
-117.670328,33.585786
-117.670328,33.585786
-117.670328,33.585786
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.652495,33.635626
-117.652495,33.635626
-117.652495,33.635626
-117.652495,33.635626
-117.652495,33.635626
-117.652495,33.635626
-117.652495,33.635626
-117.652495,33.635626
-117.652495,33.635626
-117.630871,33.626757
-117.630871,33.626757
-117.630871,33.626757
-117.630871,33.626757
-117.630871,33.626757
-117.630871,33.626757
-117.630871,33.626757
-117.630871,33.626757
-117.630871,33.626757
-117.630755,33.64283
-117.630755,33.64283
-117.630755,33.64283
-117.630755,33.64283
-117.630755,33.64283
-117.630755,33.64283
-117.630755,33.64283
-117.630755,33.64283
-117.630755,33.64283
-117.646878,33.545036
-117.646878,33.545036
-117.646878,33.545036
-117.646878,33.545036
-117.646878,33.545036
-117.646878,33.545036
-117.646878,33.545036
-117.646878,33.545036
-117.646878,33.545036
-117.646535,33.539633
-117.646535,33.539633
-117.646535,33.539633
-117.646535,33.539633
-117.646535,33.539633
-117.646535,33.539633
-117.646535,33.539633
-117.646535,33.539633
-117.646535,33.539633
-117.657508,33.632789
-117.657508,33.632789
-117.657508,33.632789
-117.657508,33.632789
-117.657508,33.632789
-117.657508,33.632789
-117.657508,33.632789
-117.657508,33.632789
-117.657508,33.632789
-117.654244,33.628389
-117.654244,33.628389
-117.654244,33.628389
-117.654244,33.628389
-117.654244,33.628389
-117.654244,33.628389
-117.654244,33.628389
-117.654244,33.628389
-117.654244,33.628389
-117.682073,33.603945
-117.682073,33.603945
-117.682073,33.603945
-117.682073,33.603945
-117.682073,33.603945
-117.682073,33.603945
-117.682073,33.603945
-117.682073,33.603945
-117.682073,33.603945
-117.664119,33.617514
-117.664119,33.617514
-117.664119,33.617514
-117.664119,33.617514
-117.664119,33.617514
-117.664119,33.617514
-117.664119,33.617514
-117.664119,33.617514
-117.664119,33.617514
-117.634852,33.660946
-117.634852,33.660946
-117.634852,33.660946
-117.634852,33.660946
-117.634852,33.660946
-117.634852,33.660946
-117.634852,33.660946
-117.634852,33.660946
-117.634852,33.660946
-117.635353,33.571478
-117.635353,33.571478
-117.635353,33.571478
-117.635353,33.571478
-117.635353,33.571478
-117.635353,33.571478
-117.635353,33.571478
-117.635353,33.571478
-117.635353,33.571478
-117.628728,33.621377
-117.628728,33.621377
-117.628728,33.621377
-117.628728,33.621377
-117.628728,33.621377
-117.628728,33.621377
-117.628728,33.621377
-117.628728,33.621377
-117.628728,33.621377
-117.650545,33.610975
-117.650545,33.610975
-117.650545,33.610975
-117.650545,33.610975
-117.650545,33.610975
-117.650545,33.610975
-117.650545,33.610975
-117.650545,33.610975
-117.650545,33.610975
-117.655124,33.605252
-117.655124,33.605252
-117.655124,33.605252
-117.655124,33.605252
-117.655124,33.605252
-117.655124,33.605252
-117.655124,33.605252
-117.655124,33.605252
-117.655124,33.605252
-117.655688,33.616922
-117.655688,33.616922
-117.655688,33.616922
-117.655688,33.616922
-117.655688,33.616922
-117.655688,33.616922
-117.655688,33.616922
-117.655688,33.616922
-117.655688,33.616922
-117.656351,33.588515
-117.656351,33.588515
-117.656351,33.588515
-117.656351,33.588515
-117.656351,33.588515
-117.656351,33.588515
-117.656351,33.588515
-117.656351,33.588515
-117.656351,33.588515
-117.67311,33.616992
-117.67311,33.616992
-117.67311,33.616992
-117.67311,33.616992
-117.67311,33.616992
-117.67311,33.616992
-117.67311,33.616992
-117.67311,33.616992
-117.67311,33.616992
-117.6615,33.568248
-117.6615,33.568248
-117.6615,33.568248
-117.6615,33.568248
-117.6615,33.568248
-117.6615,33.568248
-117.6615,33.568248
-117.6615,33.568248
-117.6615,33.568248
-117.629405,33.618977
-117.629405,33.618977
-117.629405,33.618977
-117.629405,33.618977
-117.629405,33.618977
-117.629405,33.618977
-117.629405,33.618977
-117.629405,33.618977
-117.629405,33.618977
-117.658698,33.566345
-117.658698,33.566345
-117.658698,33.566345
-117.658698,33.566345
-117.658698,33.566345
-117.658698,33.566345
-117.658698,33.566345
-117.658698,33.566345
-117.658698,33.566345
-117.637773,33.566803
-117.637773,33.566803
-117.637773,33.566803
-117.637773,33.566803
-117.637773,33.566803
-117.637773,33.566803
-117.637773,33.566803
-117.637773,33.566803
-117.637773,33.566803
-117.665881,33.590807
-117.665881,33.590807
-117.665881,33.590807
-117.665881,33.590807
-117.665881,33.590807
-117.665881,33.590807
-117.665881,33.590807
-117.665881,33.590807
-117.665881,33.590807
-117.64214,33.583863
-117.64214,33.583863
-117.64214,33.583863
-117.64214,33.583863
-117.64214,33.583863
-117.64214,33.583863
-117.64214,33.583863
-117.64214,33.583863
-117.64214,33.583863
-117.633625,33.632703
-117.633625,33.632703
-117.633625,33.632703
-117.633625,33.632703
-117.633625,33.632703
-117.633625,33.632703
-117.633625,33.632703
-117.633625,33.632703
-117.633625,33.632703
-117.643881,33.547012
-117.643881,33.547012
-117.643881,33.547012
-117.643881,33.547012
-117.643881,33.547012
-117.643881,33.547012
-117.643881,33.547012
-117.643881,33.547012
-117.643881,33.547012
-117.655712,33.582261
-117.655712,33.582261
-117.655712,33.582261
-117.655712,33.582261
-117.655712,33.582261
-117.655712,33.582261
-117.655712,33.582261
-117.655712,33.582261
-117.655712,33.582261
-117.655899,33.578721
-117.655899,33.578721
-117.655899,33.578721
-117.655899,33.578721
-117.655899,33.578721
-117.655899,33.578721
-117.655899,33.578721
-117.655899,33.578721
-117.655899,33.578721
-117.655259,33.582027
-117.655259,33.582027
-117.655259,33.582027
-117.655259,33.582027
-117.655259,33.582027
-117.655259,33.582027
-117.655259,33.582027
-117.655259,33.582027
-117.655259,33.582027
-117.628587,33.664752
-117.628587,33.664752
-117.628587,33.664752
-117.628587,33.664752
-117.628587,33.664752
-117.628587,33.664752
-117.628587,33.664752
-117.628587,33.664752
-117.628587,33.664752
-117.631232,33.640371
-117.631232,33.640371
-117.631232,33.640371
-117.631232,33.640371
-117.631232,33.640371
-117.631232,33.640371
-117.631232,33.640371
-117.631232,33.640371
-117.631232,33.640371
-117.662372,33.607175
-117.662372,33.607175
-117.662372,33.607175
-117.662372,33.607175
-117.662372,33.607175
-117.662372,33.607175
-117.662372,33.607175
-117.662372,33.607175
-117.662372,33.607175
-117.646,33.560737
-117.646,33.560737
-117.646,33.560737
-117.646,33.560737
-117.646,33.560737
-117.646,33.560737
-117.646,33.560737
-117.646,33.560737
-117.646,33.560737
-117.633726,33.632303
-117.633726,33.632303
-117.633726,33.632303
-117.633726,33.632303
-117.633726,33.632303
-117.633726,33.632303
-117.633726,33.632303
-117.633726,33.632303
-117.633726,33.632303
-117.645584,33.55958
-117.645584,33.55958
-117.645584,33.55958
-117.645584,33.55958
-117.645584,33.55958
-117.645584,33.55958
-117.645584,33.55958
-117.645584,33.55958
-117.645584,33.55958
-117.681039,33.602061
-117.681039,33.602061
-117.681039,33.602061
-117.681039,33.602061
-117.681039,33.602061
-117.681039,33.602061
-117.681039,33.602061
-117.681039,33.602061
-117.681039,33.602061
-117.667305,33.589398
-117.667305,33.589398
-117.667305,33.589398
-117.667305,33.589398
-117.667305,33.589398
-117.667305,33.589398
-117.667305,33.589398
-117.667305,33.589398
-117.667305,33.589398
-117.65994,33.567841
-117.65994,33.567841
-117.65994,33.567841
-117.65994,33.567841
-117.65994,33.567841
-117.65994,33.567841
-117.65994,33.567841
-117.65994,33.567841
-117.65994,33.567841
-117.659096,33.576183
-117.659096,33.576183
-117.659096,33.576183
-117.659096,33.576183
-117.659096,33.576183
-117.659096,33.576183
-117.659096,33.576183
-117.659096,33.576183
-117.659096,33.576183
-117.63242,33.635638
-117.63242,33.635638
-117.63242,33.635638
-117.63242,33.635638
-117.63242,33.635638
-117.63242,33.635638
-117.63242,33.635638
-117.63242,33.635638
-117.63242,33.635638
-117.64374,33.580156
-117.64374,33.580156
-117.64374,33.580156
-117.64374,33.580156
-117.64374,33.580156
-117.64374,33.580156
-117.64374,33.580156
-117.64374,33.580156
-117.64374,33.580156
-117.650262,33.588215
-117.650262,33.588215
-117.650262,33.588215
-117.650262,33.588215
-117.650262,33.588215
-117.650262,33.588215
-117.650262,33.588215
-117.650262,33.588215
-117.650262,33.588215
-117.627361,33.623189
-117.627361,33.623189
-117.627361,33.623189
-117.627361,33.623189
-117.627361,33.623189
-117.627361,33.623189
-117.627361,33.623189
-117.627361,33.623189
-117.627361,33.623189
-117.643293,33.590937
-117.643293,33.590937
-117.643293,33.590937
-117.643293,33.590937
-117.643293,33.590937
-117.643293,33.590937
-117.643293,33.590937
-117.643293,33.590937
-117.643293,33.590937
-117.651532,33.588486
-117.651532,33.588486
-117.651532,33.588486
-117.651532,33.588486
-117.651532,33.588486
-117.651532,33.588486
-117.651532,33.588486
-117.651532,33.588486
-117.651532,33.588486
-117.631401,33.62707
-117.631401,33.62707
-117.631401,33.62707
-117.631401,33.62707
-117.631401,33.62707
-117.631401,33.62707
-117.631401,33.62707
-117.631401,33.62707
-117.631401,33.62707
-117.660368,33.576528
-117.660368,33.576528
-117.660368,33.576528
-117.660368,33.576528
-117.660368,33.576528
-117.660368,33.576528
-117.660368,33.576528
-117.660368,33.576528
-117.660368,33.576528
-117.626958,33.642262
-117.626958,33.642262
-117.626958,33.642262
-117.626958,33.642262
-117.626958,33.642262
-117.626958,33.642262
-117.626958,33.642262
-117.626958,33.642262
-117.626958,33.642262
-117.654621,33.616445
-117.654621,33.616445
-117.654621,33.616445
-117.654621,33.616445
-117.654621,33.616445
-117.654621,33.616445
-117.654621,33.616445
-117.654621,33.616445
-117.654621,33.616445
-117.642686,33.582137
-117.642686,33.582137
-117.642686,33.582137
-117.642686,33.582137
-117.642686,33.582137
-117.642686,33.582137
-117.642686,33.582137
-117.642686,33.582137
-117.642686,33.582137
-117.643504,33.598595
-117.643504,33.598595
-117.643504,33.598595
-117.643504,33.598595
-117.643504,33.598595
-117.643504,33.598595
-117.643504,33.598595
-117.643504,33.598595
-117.643504,33.598595
-117.632302,33.559594
-117.632302,33.559594
-117.632302,33.559594
-117.632302,33.559594
-117.632302,33.559594
-117.632302,33.559594
-117.632302,33.559594
-117.632302,33.559594
-117.632302,33.559594
-117.656885,33.581057
-117.656885,33.581057
-117.656885,33.581057
-117.656885,33.581057
-117.656885,33.581057
-117.656885,33.581057
-117.656885,33.581057
-117.656885,33.581057
-117.656885,33.581057
-117.652913,33.605848
-117.652913,33.605848
-117.652913,33.605848
-117.652913,33.605848
-117.652913,33.605848
-117.652913,33.605848
-117.652913,33.605848
-117.652913,33.605848
-117.652913,33.605848
-117.663113,33.590466
-117.663113,33.590466
-117.663113,33.590466
-117.663113,33.590466
-117.663113,33.590466
-117.663113,33.590466
-117.663113,33.590466
-117.663113,33.590466
-117.663113,33.590466
-117.643535,33.625749
-117.643535,33.625749
-117.643535,33.625749
-117.643535,33.625749
-117.643535,33.625749
-117.643535,33.625749
-117.643535,33.625749
-117.643535,33.625749
-117.643535,33.625749
-117.643634,33.596681
-117.643634,33.596681
-117.643634,33.596681
-117.643634,33.596681
-117.643634,33.596681
-117.643634,33.596681
-117.643634,33.596681
-117.643634,33.596681
-117.643634,33.596681
-117.647333,33.591827
-117.647333,33.591827
-117.647333,33.591827
-117.647333,33.591827
-117.647333,33.591827
-117.647333,33.591827
-117.647333,33.591827
-117.647333,33.591827
-117.647333,33.591827
-117.661201,33.578969
-117.661201,33.578969
-117.661201,33.578969
-117.661201,33.578969
-117.661201,33.578969
-117.661201,33.578969
-117.661201,33.578969
-117.661201,33.578969
-117.661201,33.578969
-117.628338,33.642799
-117.628338,33.642799
-117.628338,33.642799
-117.628338,33.642799
-117.628338,33.642799
-117.628338,33.642799
-117.628338,33.642799
-117.628338,33.642799
-117.628338,33.642799
-117.644105,33.578384
-117.644105,33.578384
-117.644105,33.578384
-117.644105,33.578384
-117.644105,33.578384
-117.644105,33.578384
-117.644105,33.578384
-117.644105,33.578384
-117.644105,33.578384
-117.64162,33.59035
-117.64162,33.59035
-117.64162,33.59035
-117.64162,33.59035
-117.64162,33.59035
-117.64162,33.59035
-117.64162,33.59035
-117.64162,33.59035
-117.64162,33.59035
-117.6588,33.645185
-117.6588,33.645185
-117.6588,33.645185
-117.6588,33.645185
-117.6588,33.645185
-117.6588,33.645185
-117.6588,33.645185
-117.6588,33.645185
-117.6588,33.645185
-117.680274,33.603149
-117.680274,33.603149
-117.680274,33.603149
-117.680274,33.603149
-117.680274,33.603149
-117.680274,33.603149
-117.680274,33.603149
-117.680274,33.603149
-117.680274,33.603149
-117.629468,33.642116
-117.629468,33.642116
-117.629468,33.642116
-117.629468,33.642116
-117.629468,33.642116
-117.629468,33.642116
-117.629468,33.642116
-117.629468,33.642116
-117.629468,33.642116
-117.641797,33.609896
-117.641797,33.609896
-117.641797,33.609896
-117.641797,33.609896
-117.641797,33.609896
-117.641797,33.609896
-117.641797,33.609896
-117.641797,33.609896
-117.641797,33.609896
-117.649719,33.595791
-117.649719,33.595791
-117.649719,33.595791
-117.649719,33.595791
-117.649719,33.595791
-117.649719,33.595791
-117.649719,33.595791
-117.649719,33.595791
-117.649719,33.595791
-117.633723,33.55423
-117.633723,33.55423
-117.633723,33.55423
-117.633723,33.55423
-117.633723,33.55423
-117.633723,33.55423
-117.633723,33.55423
-117.633723,33.55423
-117.633723,33.55423
-117.648218,33.585206
-117.648218,33.585206
-117.648218,33.585206
-117.648218,33.585206
-117.648218,33.585206
-117.648218,33.585206
-117.648218,33.585206
-117.648218,33.585206
-117.648218,33.585206
-117.642947,33.579402
-117.642947,33.579402
-117.642947,33.579402
-117.642947,33.579402
-117.642947,33.579402
-117.642947,33.579402
-117.642947,33.579402
-117.642947,33.579402
-117.642947,33.579402
-117.642205,33.584582
-117.642205,33.584582
-117.642205,33.584582
-117.642205,33.584582
-117.642205,33.584582
-117.642205,33.584582
-117.642205,33.584582
-117.642205,33.584582
-117.642205,33.584582
-117.629916,33.62488
-117.629916,33.62488
-117.629916,33.62488
-117.629916,33.62488
-117.629916,33.62488
-117.629916,33.62488
-117.629916,33.62488
-117.629916,33.62488
-117.629916,33.62488
-117.687624,33.612878
-117.687624,33.612878
-117.687624,33.612878
-117.687624,33.612878
-117.687624,33.612878
-117.687624,33.612878
-117.687624,33.612878
-117.687624,33.612878
-117.687624,33.612878
-117.630634,33.662023
-117.630634,33.662023
-117.630634,33.662023
-117.630634,33.662023
-117.630634,33.662023
-117.630634,33.662023
-117.630634,33.662023
-117.630634,33.662023
-117.630634,33.662023
-117.629195,33.646979
-117.629195,33.646979
-117.629195,33.646979
-117.629195,33.646979
-117.629195,33.646979
-117.629195,33.646979
-117.629195,33.646979
-117.629195,33.646979
-117.629195,33.646979
-117.633249,33.660198
-117.633249,33.660198
-117.633249,33.660198
-117.633249,33.660198
-117.633249,33.660198
-117.633249,33.660198
-117.633249,33.660198
-117.633249,33.660198
-117.633249,33.660198
-117.665432,33.542804
-117.665432,33.542804
-117.665432,33.542804
-117.665432,33.542804
-117.665432,33.542804
-117.665432,33.542804
-117.665432,33.542804
-117.665432,33.542804
-117.665432,33.542804
-117.65572,33.583948
-117.65572,33.583948
-117.65572,33.583948
-117.65572,33.583948
-117.65572,33.583948
-117.65572,33.583948
-117.65572,33.583948
-117.65572,33.583948
-117.65572,33.583948
-117.667989,33.584761
-117.667989,33.584761
-117.667989,33.584761
-117.667989,33.584761
-117.667989,33.584761
-117.667989,33.584761
-117.667989,33.584761
-117.667989,33.584761
-117.667989,33.584761
-117.646821,33.579842
-117.646821,33.579842
-117.646821,33.579842
-117.646821,33.579842
-117.646821,33.579842
-117.646821,33.579842
-117.646821,33.579842
-117.646821,33.579842
-117.646821,33.579842
-117.646956,33.5957
-117.646956,33.5957
-117.646956,33.5957
-117.646956,33.5957
-117.646956,33.5957
-117.646956,33.5957
-117.646956,33.5957
-117.646956,33.5957
-117.646956,33.5957
-117.676797,33.619422
-117.676797,33.619422
-117.676797,33.619422
-117.676797,33.619422
-117.676797,33.619422
-117.676797,33.619422
-117.676797,33.619422
-117.676797,33.619422
-117.676797,33.619422
-117.658409,33.611811
-117.658409,33.611811
-117.658409,33.611811
-117.658409,33.611811
-117.658409,33.611811
-117.658409,33.611811
-117.658409,33.611811
-117.658409,33.611811
-117.658409,33.611811
-117.665183,33.568617
-117.665183,33.568617
-117.665183,33.568617
-117.665183,33.568617
-117.665183,33.568617
-117.665183,33.568617
-117.665183,33.568617
-117.665183,33.568617
-117.665183,33.568617
-117.639828,33.600333
-117.639828,33.600333
-117.639828,33.600333
-117.639828,33.600333
-117.639828,33.600333
-117.639828,33.600333
-117.639828,33.600333
-117.639828,33.600333
-117.639828,33.600333
-117.643174,33.550954
-117.643174,33.550954
-117.643174,33.550954
-117.643174,33.550954
-117.643174,33.550954
-117.643174,33.550954
-117.643174,33.550954
-117.643174,33.550954
-117.643174,33.550954
-117.658973,33.573708
-117.658973,33.573708
-117.658973,33.573708
-117.658973,33.573708
-117.658973,33.573708
-117.658973,33.573708
-117.658973,33.573708
-117.658973,33.573708
-117.658973,33.573708
-117.651652,33.608635
-117.651652,33.608635
-117.651652,33.608635
-117.651652,33.608635
-117.651652,33.608635
-117.651652,33.608635
-117.651652,33.608635
-117.651652,33.608635
-117.651652,33.608635
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.644337,33.53853
-117.662187,33.602986
-117.662187,33.602986
-117.662187,33.602986
-117.662187,33.602986
-117.662187,33.602986
-117.662187,33.602986
-117.662187,33.602986
-117.662187,33.602986
-117.662187,33.602986
-117.645077,33.549661
-117.645077,33.549661
-117.645077,33.549661
-117.645077,33.549661
-117.645077,33.549661
-117.645077,33.549661
-117.645077,33.549661
-117.645077,33.549661
-117.645077,33.549661
-117.644947,33.597707
-117.644947,33.597707
-117.644947,33.597707
-117.644947,33.597707
-117.644947,33.597707
-117.644947,33.597707
-117.644947,33.597707
-117.644947,33.597707
-117.644947,33.597707
-117.627968,33.664054
-117.627968,33.664054
-117.627968,33.664054
-117.627968,33.664054
-117.627968,33.664054
-117.627968,33.664054
-117.627968,33.664054
-117.627968,33.664054
-117.627968,33.664054
-117.634201,33.635763
-117.634201,33.635763
-117.634201,33.635763
-117.634201,33.635763
-117.634201,33.635763
-117.634201,33.635763
-117.634201,33.635763
-117.634201,33.635763
-117.634201,33.635763
-117.642455,33.591881
-117.642455,33.591881
-117.642455,33.591881
-117.642455,33.591881
-117.642455,33.591881
-117.642455,33.591881
-117.642455,33.591881
-117.642455,33.591881
-117.642455,33.591881
-117.661224,33.621352
-117.661224,33.621352
-117.661224,33.621352
-117.661224,33.621352
-117.661224,33.621352
-117.661224,33.621352
-117.661224,33.621352
-117.661224,33.621352
-117.661224,33.621352
-117.674943,33.614632
-117.674943,33.614632
-117.674943,33.614632
-117.674943,33.614632
-117.674943,33.614632
-117.674943,33.614632
-117.674943,33.614632
-117.674943,33.614632
-117.674943,33.614632
-117.664409,33.633973
-117.664409,33.633973
-117.664409,33.633973
-117.664409,33.633973
-117.664409,33.633973
-117.664409,33.633973
-117.664409,33.633973
-117.664409,33.633973
-117.664409,33.633973
-117.65724,33.583704
-117.65724,33.583704
-117.65724,33.583704
-117.65724,33.583704
-117.65724,33.583704
-117.65724,33.583704
-117.65724,33.583704
-117.65724,33.583704
-117.65724,33.583704
-117.64511,33.580077
-117.64511,33.580077
-117.64511,33.580077
-117.64511,33.580077
-117.64511,33.580077
-117.64511,33.580077
-117.64511,33.580077
-117.64511,33.580077
-117.64511,33.580077
-117.635299,33.644772
-117.635299,33.644772
-117.635299,33.644772
-117.635299,33.644772
-117.635299,33.644772
-117.635299,33.644772
-117.635299,33.644772
-117.635299,33.644772
-117.635299,33.644772
-117.658511,33.587764
-117.658511,33.587764
-117.658511,33.587764
-117.658511,33.587764
-117.658511,33.587764
-117.658511,33.587764
-117.658511,33.587764
-117.658511,33.587764
-117.658511,33.587764
-117.632178,33.559183
-117.632178,33.559183
-117.632178,33.559183
-117.632178,33.559183
-117.632178,33.559183
-117.632178,33.559183
-117.632178,33.559183
-117.632178,33.559183
-117.632178,33.559183
-117.656842,33.582579
-117.656842,33.582579
-117.656842,33.582579
-117.656842,33.582579
-117.656842,33.582579
-117.656842,33.582579
-117.656842,33.582579
-117.656842,33.582579
-117.656842,33.582579
-117.62785,33.632706
-117.62785,33.632706
-117.62785,33.632706
-117.62785,33.632706
-117.62785,33.632706
-117.62785,33.632706
-117.62785,33.632706
-117.62785,33.632706
-117.62785,33.632706
-117.662444,33.590048
-117.662444,33.590048
-117.662444,33.590048
-117.662444,33.590048
-117.662444,33.590048
-117.662444,33.590048
-117.662444,33.590048
-117.662444,33.590048
-117.662444,33.590048
-117.644146,33.582611
-117.644146,33.582611
-117.644146,33.582611
-117.644146,33.582611
-117.644146,33.582611
-117.644146,33.582611
-117.644146,33.582611
-117.644146,33.582611
-117.644146,33.582611
-117.684372,33.605896
-117.684372,33.605896
-117.684372,33.605896
-117.684372,33.605896
-117.684372,33.605896
-117.684372,33.605896
-117.684372,33.605896
-117.684372,33.605896
-117.684372,33.605896
-117.657345,33.601814
-117.657345,33.601814
-117.657345,33.601814
-117.657345,33.601814
-117.657345,33.601814
-117.657345,33.601814
-117.657345,33.601814
-117.657345,33.601814
-117.657345,33.601814
-117.632662,33.564058
-117.632662,33.564058
-117.632662,33.564058
-117.632662,33.564058
-117.632662,33.564058
-117.632662,33.564058
-117.632662,33.564058
-117.632662,33.564058
-117.632662,33.564058
-117.638426,33.568448
-117.638426,33.568448
-117.638426,33.568448
-117.638426,33.568448
-117.638426,33.568448
-117.638426,33.568448
-117.638426,33.568448
-117.638426,33.568448
-117.638426,33.568448
-117.654952,33.577321
-117.654952,33.577321
-117.654952,33.577321
-117.654952,33.577321
-117.654952,33.577321
-117.654952,33.577321
-117.654952,33.577321
-117.654952,33.577321
-117.654952,33.577321
-117.655206,33.577744
-117.655206,33.577744
-117.655206,33.577744
-117.655206,33.577744
-117.655206,33.577744
-117.655206,33.577744
-117.655206,33.577744
-117.655206,33.577744
-117.655206,33.577744
-117.628795,33.620248
-117.628795,33.620248
-117.628795,33.620248
-117.628795,33.620248
-117.628795,33.620248
-117.628795,33.620248
-117.628795,33.620248
-117.628795,33.620248
-117.628795,33.620248
-117.653164,33.604669
-117.653164,33.604669
-117.653164,33.604669
-117.653164,33.604669
-117.653164,33.604669
-117.653164,33.604669
-117.653164,33.604669
-117.653164,33.604669
-117.653164,33.604669
-117.660903,33.604391
-117.660903,33.604391
-117.660903,33.604391
-117.660903,33.604391
-117.660903,33.604391
-117.660903,33.604391
-117.660903,33.604391
-117.660903,33.604391
-117.660903,33.604391
-117.656845,33.611569
-117.656845,33.611569
-117.656845,33.611569
-117.656845,33.611569
-117.656845,33.611569
-117.656845,33.611569
-117.656845,33.611569
-117.656845,33.611569
-117.656845,33.611569
-117.63178,33.550636
-117.63178,33.550636
-117.63178,33.550636
-117.63178,33.550636
-117.63178,33.550636
-117.63178,33.550636
-117.63178,33.550636
-117.63178,33.550636
-117.63178,33.550636
-117.645476,33.579748
-117.645476,33.579748
-117.645476,33.579748
-117.645476,33.579748
-117.645476,33.579748
-117.645476,33.579748
-117.645476,33.579748
-117.645476,33.579748
-117.645476,33.579748
-117.665304,33.560996
-117.665304,33.560996
-117.665304,33.560996
-117.665304,33.560996
-117.665304,33.560996
-117.665304,33.560996
